Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.0224346423587438e7,3549.580031303095,0.9720214296188927
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,11006.682139121454,22.4932975512699,0.05585977604940871
NaturalGas_CTAvgCF_Moderate,1,82645.48518828946,266.41925474598565,0.03541191542773354
NaturalGas_CCCCSAvgCF_Moderate,1,5.81487299457381e6,2680.574960223743,0.24763280150777756
NaturalGas_CCS100_Moderate,1,1.4738510470937267e7,2830.238913359336,0.5944651373142337
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.3474110394466002e6,682.3885082644434,0.22540538672043406
UtilityPV_Class1_Moderate_100_0.2,1,5.558029460112595e7,22246.577241446925,0.28520263678550223
Liion_Moderate,1,1.219426740367806e7,9660.715878638857,0.0
TEGS,1,3.9666135418558065e6,17657.552988762032,0.0
