Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5321369226947855e6,1017.3659150430861,0.17191599660193202
NaturalGas_CTAvgCF_Moderate,1,561212.8722129388,1342.4076311526474,0.047724249240397136
NaturalGas_CCCCSAvgCF_Moderate,1,4.7005181982578225e7,7913.651748095916,0.6780546484708111
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.502817413414592e6,771.2249260034661,0.22244418387414788
UtilityPV_Class1_Moderate_100_0.2,1,5.015695169791442e7,20146.733865649592,0.2841988907855922
Liion_Moderate,1,1.2185390959285919e7,10146.744673618858,0.0
TEGS,1,108748.64974981516,11130.617891696007,0.0
