Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.6878726611869685e7,4498.218500414511,0.9359039134650077
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,94179.89848428135,195.35397766372353,0.05503409806410869
NaturalGas_CTAvgCF_Moderate,1,133038.94483408035,668.1714315120661,0.022729337776045484
NaturalGas_CCCCSAvgCF_Moderate,1,4.209498985615174e6,2140.3105130421004,0.22451714877576667
NaturalGas_CCS100_Moderate,1,1.4250986548316663e7,2720.62770659014,0.5979594137401965
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.0397004903582854e6,1034.116545002292,0.2251608127301375
UtilityPV_Class1_Moderate_100_0.2,1,4.435215152206165e7,17753.02712017238,0.28519254555275964
Liion_Moderate,1,1.228671164560136e7,10054.66269946079,0.0
TEGS,1,676237.4347792256,12188.709389433714,0.0
