Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.64461460599139e8,32378.83718623619,0.9323887784577307
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0810193079258134e6,3744.8106263369864,0.03295334341268067
NaturalGas_CCCCSAvgCF_Moderate,1,2.689011787770492e7,13941.041150396766,0.22018787022000813
NaturalGas_CCS100_Moderate,1,4.8831818168657415e7,9639.321025869234,0.5782988710285263
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.4993027470510125e7,15118.872259308577,0.2642153310502284
UtilityPV_Class1_Moderate_100_0.2,1,1.6789708378449756e8,87995.90011882932,0.21780939497716895
Liion_Moderate,1,4.2292245796057075e7,33479.45053940857,0.0
TEGS,1,251673.3382621649,27073.738767525134,0.0
