Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,8.658044970502967e6,2715.735069922828,0.36393877626314547
NaturalGas_CTAvgCF_Moderate,1,791873.5415126559,1508.3931989616726,0.059929017888673705
NaturalGas_CCCCSAvgCF_Moderate,1,4.056261290090855e7,6104.998827557859,0.7584662001504552
NaturalGas_CCS100_Moderate,1,-6.693881005048752e-12,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,621926.9521602596,315.46187124491604,0.22505486046659248
UtilityPV_Class1_Moderate_100_0.2,1,5.040658367760075e7,20180.793270633458,0.28513131975230704
Liion_Moderate,1,1.2810948385579152e7,10183.122098568167,0.0
TEGS,1,184027.28431606616,10906.218725059327,0.0
