Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.7448605516289905e7,4692.1350003127045,0.9110895077247567
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,104369.87241369922,207.50520323472017,0.05741720598456826
NaturalGas_CTAvgCF_Moderate,1,145253.4705044393,726.5645737309395,0.022821710559695934
NaturalGas_CCCCSAvgCF_Moderate,1,3.9264859213516545e6,2032.1612275755895,0.22056763035008536
NaturalGas_CCS100_Moderate,1,1.4256283797744682e7,2711.526219004762,0.6001895338021558
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.0342848782279491e6,1034.2291873442257,0.22453852976620953
UtilityPV_Class1_Moderate_100_0.2,1,4.234151596703361e7,16960.19203268137,0.28499125361416144
Liion_Moderate,1,1.2063573535056531e7,9961.637634990502,0.0
TEGS,1,229056.09721798392,9864.787064333957,0.0
