Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,2.0791718674361634e6,1249.5538330659617,0.18994650763565524
NaturalGas_CTAvgCF_Moderate,1,491145.824467362,774.2246643708208,0.07241680292471658
NaturalGas_CCCCSAvgCF_Moderate,1,4.2317982931708105e7,7453.169879557328,0.6481564283974153
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,-2.1529297422071818e-9,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.1288998691148371e6,571.7247930384576,0.22540538672039265
UtilityPV_Class1_Moderate_100_0.2,1,5.816136394527709e7,23279.67645299794,0.2852026367855006
Liion_Moderate,1,1.2823635608828064e7,10222.4573945816,0.0
TEGS,1,1.908384718865358e6,16620.21972336174,0.0
