Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,2.0791718674355082e6,1249.5538330659456,0.1899465076355978
NaturalGas_CTAvgCF_Moderate,1,491145.82446772297,774.2246643708343,0.07241680292476856
NaturalGas_CCCCSAvgCF_Moderate,1,4.231798293170762e7,7453.169879557394,0.6481564283974021
NaturalGas_CCS100_Moderate,1,-2.9103830456733704e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.128899869115344e6,571.7247930384262,0.22540538672050622
UtilityPV_Class1_Moderate_100_0.2,1,5.816136394527672e7,23279.67645299766,0.28520263678550223
Liion_Moderate,1,1.2823635608827725e7,10222.45739458132,0.0
TEGS,1,1.9083847188653e6,14137.235895066988,0.0
