Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.7046601056446195e7,4631.094108148443,0.9131889676131718
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,108825.84107108926,220.65676728104864,0.05630029557324999
NaturalGas_CTAvgCF_Moderate,1,139428.8959580446,704.7802711703163,0.022583692088954072
NaturalGas_CCCCSAvgCF_Moderate,1,3.9633090288208276e6,2046.149103817231,0.22111415863711023
NaturalGas_CCS100_Moderate,1,1.427610949643954e7,2718.581404356697,0.5994644347521371
NENGREST_nuclear_1,1,-3.8447936884915404e-10,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.0968965163627674e6,1066.0609058608866,0.22453852976621078
UtilityPV_Class1_Moderate_100_0.2,1,4.293754545490048e7,17196.20660790727,0.28503648488103944
Liion_Moderate,1,1.2174414622830922e7,10026.60841847701,0.0
TEGS,1,299440.9445423838,10099.899826014822,0.0
