Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.392518026863855e7,3995.522875431178,0.9692692531940386
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,123066.16847370315,247.21782789773408,0.056827007536671914
NaturalGas_CTAvgCF_Moderate,1,80216.89131935415,437.4423471733419,0.020933454279237516
NaturalGas_CCCCSAvgCF_Moderate,1,4.671515150487368e6,2318.3157445042784,0.23002819459757534
NaturalGas_CCS100_Moderate,1,1.5029218641143147e7,2893.6715632822043,0.5929021974059048
NENGREST_nuclear_1,1,5.129550117999316e-12,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.6509427646206487e6,836.1103905176682,0.22540538672042332
UtilityPV_Class1_Moderate_100_0.2,1,4.9488323632860556e7,19808.204007357894,0.28520263678550234
Liion_Moderate,1,1.2643710959528934e7,10155.018818813585,0.0
TEGS,1,1.8022013637134302e6,13755.699889381563,0.0
