Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7906974157165643e6,1147.096086739226,0.17820435059693873
NaturalGas_CTAvgCF_Moderate,1,518060.9909481537,979.8506935187285,0.06035550407782375
NaturalGas_CCCCSAvgCF_Moderate,1,4.494116801951299e7,7774.124420849006,0.6599161582883363
NaturalGas_CCS100_Moderate,1,-5.505285116669256e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,469789.4909244253,237.92216370882477,0.22540538672039123
UtilityPV_Class1_Moderate_100_0.2,1,5.4845652400742516e7,21952.52924164871,0.28520263678550223
Liion_Moderate,1,1.2751119057005132e7,10336.898579540355,0.0
TEGS,1,896691.7468400483,12626.512327201315,0.0
