Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.799231397540285e7,4747.333780579569,0.9135700887628234
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,94168.05063658205,191.53556797287055,0.05612418405469252
NaturalGas_CTAvgCF_Moderate,1,148678.20623210628,746.8485184137598,0.02272535534749336
NaturalGas_CCCCSAvgCF_Moderate,1,3.983113211581218e6,2052.8416970399076,0.22149457001430464
NaturalGas_CCS100_Moderate,1,1.4126914712905763e7,2675.363947828365,0.6027820993162718
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.975445596473509e6,1004.3153325030853,0.2245385297662123
UtilityPV_Class1_Moderate_100_0.2,1,4.1831125726352975e7,16753.87158310667,0.2850232341305919
Liion_Moderate,1,1.1968787536482334e7,9908.358528942725,0.0
TEGS,1,187129.98061368577,9728.742873187251,0.0
