Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.4762784509570006e8,28737.349241222026,0.9836682781441894
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,914866.5175634525,3437.276810304299,0.030383592255465684
NaturalGas_CCCCSAvgCF_Moderate,1,2.9267868995129693e7,14586.102673741803,0.22905919492338206
NaturalGas_CCS100_Moderate,1,4.857337130514997e7,9692.346116459821,0.5720911463030357
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,4.174956849481686e7,18038.061824925844,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.9477158623279038e8,102080.99308100715,0.21780939497716895
Liion_Moderate,1,4.54333120003084e7,34971.88757186067,0.0
TEGS,1,9.783251167554086e6,69273.9961870814,0.0
