Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.6655107480213616e7,3353.343497180966,0.9073989858679401
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,612055.0923753429,700.2745927791868,0.09977415074461345
NaturalGas_CTAvgCF_Moderate,1,286535.24567153695,968.3694436064565,0.033777917246874456
NaturalGas_CCCCSAvgCF_Moderate,1,2.5014973773157515e7,5234.959618368571,0.5454847451648662
NaturalGas_CCS100_Moderate,1,1.0056101958199674e-10,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9001623339543662e6,963.0013198014366,0.22524736361421097
UtilityPV_Class1_Moderate_100_0.2,1,4.6234467165495165e7,18506.44431564734,0.2851929371548944
Liion_Moderate,1,1.2235635689174848e7,10288.578588496337,0.0
TEGS,1,240092.7277610711,9882.509392286796,0.0
