Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6332110849812502e8,31845.83078353781,0.9439065187463794
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.074909621831864e6,3728.696905143276,0.03290870267986361
NaturalGas_CCCCSAvgCF_Moderate,1,2.6981065664554283e7,13970.578526490453,0.2204654818813468
NaturalGas_CCS100_Moderate,1,4.941783984361788e7,9754.321933536427,0.578339115384924
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.6778769553119674e7,15890.409002101065,0.2642153310502284
UtilityPV_Class1_Moderate_100_0.2,1,1.6974292137588587e8,88963.31501768406,0.21780939497716897
Liion_Moderate,1,4.287533276596535e7,33926.873624379536,0.0
TEGS,1,983539.7245802426,43333.21655304654,0.0
