Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.726065119036713e7,4605.892914353802,0.9234906398015782
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,119836.17645016022,240.4729259093367,0.05688760498414303
NaturalGas_CTAvgCF_Moderate,1,132455.86547097572,670.7744620605721,0.022541902596532538
NaturalGas_CCCCSAvgCF_Moderate,1,3.948323339516091e6,2034.0385431959317,0.22158962715737304
NaturalGas_CCS100_Moderate,1,1.4309173852133293e7,2734.6213554960227,0.5973285228082789
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9720835721968133e6,1002.0502462411073,0.2246630808192919
UtilityPV_Class1_Moderate_100_0.2,1,4.331732891136742e7,17342.901416248747,0.28512533410502183
Liion_Moderate,1,1.2268461203580527e7,10102.27535947144,0.0
TEGS,1,408853.6590712889,11856.452263076808,0.0
