Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6470365493131247e8,32353.422742616538,0.9339757480116012
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.081583597046098e6,3754.747990028435,0.03288328470493329
NaturalGas_CCCCSAvgCF_Moderate,1,2.6884489456925225e7,13927.24039224346,0.22035992481877098
NaturalGas_CCS100_Moderate,1,4.885585042307674e7,9644.5505735357,0.5782697526708973
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.507841812039054e7,15155.765618386164,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.67990277077017e8,88044.74329987475,0.21780939497716895
Liion_Moderate,1,4.232456072948425e7,33503.67971581348,0.0
TEGS,1,326173.9403577726,30711.606206823883,0.0
