Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,9.185612735595653e6,2994.9630823787356,0.35011647886094494
NaturalGas_CTAvgCF_Moderate,1,647433.470570803,899.7540285597848,0.08214237234231632
NaturalGas_CCCCSAvgCF_Moderate,1,3.7006126284332134e7,5762.608951311048,0.7330783114830031
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,819532.8236086814,415.0476466383652,0.2254053867201158
UtilityPV_Class1_Moderate_100_0.2,1,5.6331722495479815e7,22547.343885688177,0.2852026367855023
Liion_Moderate,1,1.2378114056496827e7,9609.81315351571,0.0
TEGS,1,1.831662806673694e6,15658.091628528282,0.0
