region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
ERC_REST,ERC_REST_biomass_1,1,1,1,4.873314945463608e8,0.0,2.1067155558417785e8,0.0,6.016134282129084e7,0.0,0.0,0.0,0.0,7.58164392951952e8,0.0,0.0,0.0,0.0,0.0,7.58164392951952e8,7.581643929518296e8,0.00012242794036865234
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,3,1.912952965138095e8,0.0,5.3929065012776606e7,0.0,7.151719470391836e6,1.065402377083477e8,0.0,5.132389177177527e6,0.0,4.775775418587739e8,0.0,0.0,0.0,1.1352883397626783e8,0.0,4.775775418587739e8,4.77577541858771e8,2.86102294921875e-6
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,4,9.681821902936575e8,0.0,2.6470861520551178e8,0.0,4.86827894730587e7,3.955116392043918e8,0.0,7.420130529124857e7,0.0,2.1787509092719975e9,0.0,0.0,0.0,4.2746436980437744e8,0.0,2.1787509092719975e9,2.178750909272246e9,-0.0002484321594238281
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,5,5.693699806914838e9,0.0,2.429423467303797e9,0.0,1.4793293890100596e9,7.92523845678239e9,0.0,2.2221633332634604e8,0.0,1.8502086862896263e10,0.0,0.0,0.0,7.52179409575232e8,0.0,1.8502086862896263e10,1.8502086862912666e10,-0.0164031982421875
ERC_REST,NaturalGas_CCS100_Moderate,1,1,6,0.0,0.0,0.0,0.0,-1.5628756955265998e-9,-8.897701394744219e-9,0.0,-6.744812708348036e-9,0.0,-1.272651155263544e-8,0.0,0.0,0.0,0.0,0.0,-1.272651155263544e-8,-1.7205389798618856e-8,4.478878245983416e-9
ERC_REST,ERC_nuclear_1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,8,3.3769380912180285e9,0.0,1.2714981505999825e9,0.0,0.0,0.0,0.0,0.0,0.0,4.648436241818009e9,0.0,0.0,0.0,0.0,0.0,4.648436241818009e9,4.648436241818011e9,-1.9073486328125e-6
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,9,5.235735299015836e9,0.0,1.4761952361350715e9,0.0,0.0,0.0,0.0,0.0,0.0,6.711930535150903e9,0.0,0.0,0.0,0.0,0.0,6.711930535150903e9,6.7119305351509075e9,-4.76837158203125e-6
ERC_REST,Liion_Moderate,1,1,10,4.169905435053784e8,9.342078698573745e8,1.2428340267694308e8,2.7848688377611315e8,0.0,0.0,6.154617058183025e6,0.0,1.2224369159896517e9,2.982560232863641e9,0.0,0.0,0.0,0.0,0.0,2.982560232863641e9,2.9825602328636436e9,-2.86102294921875e-6
ERC_REST,TEGS,1,1,11,1378.0786809846284,144257.79761143948,344.5196702461571,36064.44940285987,0.0,0.0,1.5906294119251135e6,0.0,2.718278941804412e8,2.736005684377319e8,0.0,0.0,0.0,0.0,0.0,2.736005684377319e8,2.7360056843773186e8,5.960464477539063e-8
