Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.584502345516345e7,4331.790914433197,0.9446203049794331
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,125749.2828827689,256.1204545714841,0.056047616315416535
NaturalGas_CTAvgCF_Moderate,1,104859.80494582522,571.6997492800532,0.020938083991324456
NaturalGas_CCCCSAvgCF_Moderate,1,4.284029567732963e6,2179.9718602168505,0.22433522199398748
NaturalGas_CCS100_Moderate,1,1.4649943817717105e7,2795.9466079137587,0.5981401830019192
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.896594070826021e6,961.408661548978,0.22519681913401834
UtilityPV_Class1_Moderate_100_0.2,1,4.593031036921151e7,18386.51573249999,0.2851647474425479
Liion_Moderate,1,1.2474361938118294e7,10141.413043475757,0.0
TEGS,1,938145.9668011997,12700.612775163827,0.0
