Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.114554268083146e7,3647.3838270693836,0.9747883456310076
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,103884.26877200586,207.47107242437707,0.05715946157094954
NaturalGas_CTAvgCF_Moderate,1,55288.28499214753,232.26979537363388,0.027172917805828378
NaturalGas_CCCCSAvgCF_Moderate,1,5.232716803425568e6,2492.0491374542867,0.23969916638877872
NaturalGas_CCS100_Moderate,1,1.527614917198493e7,2935.2810619126813,0.5941007380286212
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.2385421152197826e6,627.2524728420201,0.2254053867204338
UtilityPV_Class1_Moderate_100_0.2,1,5.3352160803269796e7,21354.744065786115,0.2852026367855023
Liion_Moderate,1,1.3078117567652406e7,10445.597656972515,0.0
TEGS,1,2.6345472767911875e6,15375.720110029157,0.0
