Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.5822352366309166e7,3165.648779286559,0.931169982826086
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,622766.6376078748,713.0664307815965,0.09969910074266532
NaturalGas_CTAvgCF_Moderate,1,276450.5301768864,940.2599691769029,0.033563355598541234
NaturalGas_CCCCSAvgCF_Moderate,1,2.5050114092789076e7,5312.667547691543,0.5382610599508402
NaturalGas_CCS100_Moderate,1,-1.002417585045138e-11,0.0,0.0
NENGREST_nuclear_1,1,-3.0908150590896126e-11,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.2070742294198754e6,1117.759946260563,0.22540538672043453
UtilityPV_Class1_Moderate_100_0.2,1,4.811681119316962e7,19259.2422278971,0.28520263678550223
Liion_Moderate,1,1.2476623123550536e7,10374.486533314908,0.0
TEGS,1,568645.2903984415,12833.458398362265,0.0
