Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.441383853965349e7,4119.0888537369665,0.9537352848494408
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,110151.47382594112,223.8870542317896,0.05616389568105287
NaturalGas_CTAvgCF_Moderate,1,103493.47658952374,532.0261213661272,0.02220628525015437
NaturalGas_CCCCSAvgCF_Moderate,1,4.4708690244495785e6,2262.179357112944,0.22561127821375837
NaturalGas_CCS100_Moderate,1,1.492847646141088e7,2865.35159713005,0.5947486449202302
NENGREST_nuclear_1,1,7.013727212038389e-10,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9193868088001655e6,972.1768581225798,0.2253788303699151
UtilityPV_Class1_Moderate_100_0.2,1,4.783641816517619e7,19147.012071508307,0.28520263678550234
Liion_Moderate,1,1.2668083569502348e7,10235.17535631805,0.0
TEGS,1,1.2892485417548302e6,13233.13270734009,0.0
