Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.7992313975402825e7,4747.3337805795645,0.9135700887628238
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,94168.05063657949,191.53556797286268,0.0561241840546933
NaturalGas_CTAvgCF_Moderate,1,148678.206232102,746.8485184137713,0.022725355347492357
NaturalGas_CCCCSAvgCF_Moderate,1,3.9831132115813023e6,2052.841697039937,0.2214945700143061
NaturalGas_CCS100_Moderate,1,1.4126914712905686e7,2675.363947828337,0.6027820993162748
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9754455964735514e6,1004.3153325031054,0.2245385297662126
UtilityPV_Class1_Moderate_100_0.2,1,4.183112572635296e7,16753.87158310667,0.2850232341305918
Liion_Moderate,1,1.196878753648233e7,9908.358528942721,0.0
TEGS,1,187129.9806136862,9728.742873187251,0.0
