Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,2.259685912146463e6,1318.2459103909205,0.19568049539832227
NaturalGas_CTAvgCF_Moderate,1,463968.4273858141,724.5081030866905,0.07310398893308355
NaturalGas_CCCCSAvgCF_Moderate,1,4.081356812320768e7,7308.833043603423,0.6374592347769104
NaturalGas_CCS100_Moderate,1,-6.246939944945507e-10,0.0,0.0
NENGREST_nuclear_1,1,9.872519002681687e-10,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.160541122479713e6,587.749322340141,0.2254053867204653
UtilityPV_Class1_Moderate_100_0.2,1,6.1553265779916845e7,24637.31960154978,0.28520263678550223
Liion_Moderate,1,1.2188027536611166e7,9544.388267552842,0.0
TEGS,1,3.3572640620272285e6,22206.002692055103,0.0
