Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6446146059913713e8,32378.837186236124,0.932388778457726
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0810193079257933e6,3744.810626337046,0.03295334341267954
NaturalGas_CCCCSAvgCF_Moderate,1,2.689011787770494e7,13941.041150396715,0.2201878702200091
NaturalGas_CCS100_Moderate,1,4.8831818168657325e7,9639.321025869216,0.5782988710285263
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.499302747051054e7,15118.872259308764,0.2642153310502282
UtilityPV_Class1_Moderate_100_0.2,1,1.6789708378449792e8,87995.90011882948,0.21780939497716903
Liion_Moderate,1,4.229224579605707e7,33479.45053940852,0.0
TEGS,1,251673.3382621647,27073.73876752708,0.0
