Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6457677472439718e8,32121.217645708537,0.9402765641706826
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.068695003390995e6,3725.085134623594,0.0327501633108712
NaturalGas_CCCCSAvgCF_Moderate,1,2.706722785255725e7,13995.421938764088,0.22077692310626817
NaturalGas_CCS100_Moderate,1,4.870037035346639e7,9628.520076945477,0.5773891484837848
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.582645903019182e7,15478.959573797803,0.2642153310502284
UtilityPV_Class1_Moderate_100_0.2,1,1.691975833892336e8,88677.50000575659,0.2178093949771689
Liion_Moderate,1,4.272307635236554e7,33816.41607345253,0.0
TEGS,1,659981.9113827939,37222.91938289145,0.0
