Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.712686457632679e7,4580.256708582391,0.9253251115526979
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,108190.79408761182,221.25534434020193,0.055820334225622756
NaturalGas_CTAvgCF_Moderate,1,132789.2412247193,663.0769893084993,0.022860979079838698
NaturalGas_CCCCSAvgCF_Moderate,1,4.0659433833337603e6,2076.36524303004,0.2235390857219642
NaturalGas_CCS100_Moderate,1,1.4244010993173137e7,2716.758197098339,0.5985179888020253
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.989471645038405e6,1010.093192120966,0.224839289136758
UtilityPV_Class1_Moderate_100_0.2,1,4.3585499448023275e7,17450.565161227456,0.28512048690972724
Liion_Moderate,1,1.2251318780045284e7,10067.73212600478,0.0
TEGS,1,499333.2331475923,11945.936966947787,0.0
