Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,1.1510537912092552e7,1337.358666107156,0.9825250169829933
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,280434.06557654764,334.4627548577107,0.09571475663458129
NaturalGas_CTAvgCF_Moderate,1,296598.05726225354,650.1175810607451,0.05208015703809356
NaturalGas_CCCCSAvgCF_Moderate,1,2.8377885930941623e7,6492.4959976249565,0.49895828915381973
NaturalGas_CCS100_Moderate,1,3.1722356610391334e-10,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.6062798253635145e6,1319.9353056209634,0.22540538672049926
UtilityPV_Class1_Moderate_100_0.2,1,6.977003957519281e7,27926.166741061,0.28520263678550223
Liion_Moderate,1,1.0876447092128292e7,8485.48671839522,0.0
TEGS,1,8.113787556668814e6,39595.2206097337,0.0
