Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6364502953297335e8,31979.430483063243,0.9411194666052015
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0702096617664928e6,3720.646337502569,0.03283570692587645
NaturalGas_CCCCSAvgCF_Moderate,1,2.7047117665921204e7,13984.939753606552,0.22077824890251016
NaturalGas_CCS100_Moderate,1,4.9277716060403526e7,9729.83550376622,0.5781505813104484
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.64026194511946e7,15727.891902198127,0.2642153310502284
UtilityPV_Class1_Moderate_100_0.2,1,1.6914315259658828e8,88648.97249065599,0.21780939497716897
Liion_Moderate,1,4.263059838784177e7,33733.12851652888,0.0
TEGS,1,788238.0824195195,37204.77838135624,0.0
