Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7906974157166893e6,1147.0960867392648,0.17820435059694512
NaturalGas_CTAvgCF_Moderate,1,518060.99094785453,979.8506935187908,0.06035550407778507
NaturalGas_CCCCSAvgCF_Moderate,1,4.494116801951444e7,7774.124420848951,0.6599161582883623
NaturalGas_CCS100_Moderate,1,-4.677060883052387e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,469789.49092437595,237.92216370880655,0.2254053867203848
UtilityPV_Class1_Moderate_100_0.2,1,5.484565240074279e7,21952.529241648823,0.28520263678550223
Liion_Moderate,1,1.2751119057005258e7,10336.89857954045,0.0
TEGS,1,896691.7468400575,12626.512327201419,0.0
