Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.668500681547798e8,31313.298819856802,0.9728242534456992
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0507998607003002e6,3804.998984500983,0.03152545440520871
NaturalGas_CCCCSAvgCF_Moderate,1,2.7311722030450113e7,14037.476295565972,0.22210377576766555
NaturalGas_CCS100_Moderate,1,4.806253555462763e7,9662.703502027156,0.5678111530160551
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.648105906751165e7,15761.782040459706,0.26421533105022826
UtilityPV_Class1_Moderate_100_0.2,1,1.756833691572592e8,92076.74044383263,0.2178093949771689
Liion_Moderate,1,4.440150126276083e7,34874.80346982281,0.0
TEGS,1,3.136362852196281e6,59081.89096205734,0.0
