Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.704660105644606e7,4631.094108148423,0.9131889676131726
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,108825.84107109215,220.65676728103782,0.056300295573254236
NaturalGas_CTAvgCF_Moderate,1,139428.89595804238,704.7802711703193,0.022583692088953614
NaturalGas_CCCCSAvgCF_Moderate,1,3.9633090288208183e6,2046.1491038172346,0.22111415863710931
NaturalGas_CCS100_Moderate,1,1.427610949643961e7,2718.581404356709,0.5994644347521374
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.0968965163627737e6,1066.0609058608957,0.22453852976620953
UtilityPV_Class1_Moderate_100_0.2,1,4.293754545490064e7,17196.206607907334,0.2850364848810394
Liion_Moderate,1,1.2174414622830968e7,10026.608418477044,0.0
TEGS,1,299440.94454238715,10099.899826014867,0.0
