region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
ERC_REST,ERC_REST_biomass_1,1,1,1,1.1019791117322588e10,0.0,4.763813877984857e9,0.0,1.298713471578292e9,0.0,0.0,0.0,0.0,1.7082318466888184e10,0.0,0.0,0.0,0.0,0.0,1.7082318466888184e10,1.7082318466885738e10,0.002445220947265625
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,4,2.942340290921847e8,0.0,8.044589455183734e7,0.0,5.324595657828279e6,4.325839951906799e7,0.0,6.351153706247959e6,0.0,6.43767852617163e8,0.0,0.0,0.0,2.1415378008998156e8,0.0,6.43767852617163e8,6.437678526171478e8,1.5139579772949219e-5
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,5,1.9835088277063186e9,0.0,8.46335960280466e8,0.0,1.6273015836814886e8,8.717972608119216e8,0.0,3.0092566804071397e7,0.0,4.274910350597518e9,0.0,0.0,0.0,3.80445576626589e8,0.0,4.274910350597518e9,4.274910350597515e9,2.86102294921875e-6
ERC_REST,NaturalGas_CCS100_Moderate,1,1,6,1.7262427149600825e9,0.0,6.318621000910116e8,0.0,2.9282547693507576e8,1.6671022922676976e9,0.0,1.0942558692734143e8,0.0,4.427458171181211e9,0.0,0.0,0.0,0.0,0.0,4.427458171181211e9,4.427458171181209e9,2.86102294921875e-6
ERC_REST,ERC_nuclear_1,1,1,7,0.0,0.0,0.0,0.0,-1.942690070356771e-9,-6.043608324910759e-9,0.0,1.5680771166879056e-8,0.0,-2.2466628929898953e-7,0.0,0.0,0.0,0.0,0.0,-2.2466628929898953e-7,7.694472771611526e-9,-2.3236076207060105e-7
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,8,1.37457033652493e9,0.0,5.175586858717457e8,0.0,0.0,0.0,0.0,0.0,0.0,1.8921290223966732e9,0.0,0.0,0.0,0.0,0.0,1.8921290223966732e9,1.8921290223966756e9,-2.384185791015625e-6
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,9,4.766967500960064e9,0.0,1.3440279757937145e9,0.0,0.0,0.0,0.0,0.0,0.0,6.110995476753782e9,0.0,0.0,0.0,0.0,0.0,6.110995476753782e9,6.110995476753778e9,3.814697265625e-6
ERC_REST,Liion_Moderate,1,1,10,5.1856528716080487e8,1.1617716033270783e9,1.545576018504114e8,3.463235152574033e8,0.0,0.0,7.65028460039633e6,0.0,1.4502820750871165e9,3.6391503672832127e9,0.0,0.0,0.0,0.0,0.0,3.6391503672832127e9,3.6391503672832108e9,1.9073486328125e-6
ERC_REST,TEGS,1,1,11,983.3001478776313,43772.45160828475,245.82503696940782,10943.112902071187,0.0,0.0,1.3090149668086243e6,0.0,1.0086034669643727e8,1.022253063529411e8,0.0,0.0,0.0,0.0,0.0,1.022253063529411e8,1.022253063529411e8,0.0
