Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.6132942685646324e6,1074.3500219296234,0.17142086716063462
NaturalGas_CTAvgCF_Moderate,1,534581.163213409,1228.7186350639624,0.04966576171361903
NaturalGas_CCCCSAvgCF_Moderate,1,4.654760977061072e7,7868.223801814741,0.6753308265300614
NaturalGas_CCS100_Moderate,1,-1.7826096154749395e-11,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,912523.0564046097,462.4342346389722,0.22526294740624359
UtilityPV_Class1_Moderate_100_0.2,1,5.168256283577604e7,20687.15350338616,0.2851932209615679
Liion_Moderate,1,1.2661186591454687e7,10503.980396668914,0.0
TEGS,1,249538.96022249878,11493.73698515836,0.0
