Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.311640925156402e8,26825.764118935527,0.9837033874984774
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,874349.9239449197,3189.1327248086027,0.0312974227686055
NaturalGas_CCCCSAvgCF_Moderate,1,2.987059044921818e7,14762.732534096003,0.23097924090960073
NaturalGas_CCS100_Moderate,1,4.685455796488324e7,9498.153208345893,0.5631298752801601
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.72743388211456e7,16104.521612541457,0.26421533105022826
UtilityPV_Class1_Moderate_100_0.2,1,2.2855691938294268e8,119788.09516014808,0.21780939497716895
Liion_Moderate,1,4.589978485233504e7,34945.31908374252,0.0
TEGS,1,1.979631377140263e7,76085.42359681972,0.0
