Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.744860551628989e7,4692.135000312697,0.9110895077247577
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,104369.87241367988,207.50520323473216,0.057417205984554305
NaturalGas_CTAvgCF_Moderate,1,145253.470504455,726.5645737309475,0.022821710559698154
NaturalGas_CCCCSAvgCF_Moderate,1,3.926485921351601e6,2032.1612275755742,0.220567630350084
NaturalGas_CCS100_Moderate,1,1.4256283797744697e7,2711.526219004766,0.6001895338021556
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,2.034284878227968e6,1034.2291873442355,0.22453852976620947
UtilityPV_Class1_Moderate_100_0.2,1,4.2341515967033654e7,16960.19203268138,0.2849912536141616
Liion_Moderate,1,1.206357353505654e7,9961.637634990502,0.0
TEGS,1,229056.09721798476,9864.787064333961,0.0
