Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.6132942685643022e6,1074.3500219296475,0.1714208671605957
NaturalGas_CTAvgCF_Moderate,1,534581.1632135173,1228.7186350638883,0.04966576171363209
NaturalGas_CCCCSAvgCF_Moderate,1,4.654760977061218e7,7868.2238018147145,0.6753308265300848
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,-3.165851747729382e-9,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,912532.7212804931,462.43423463899467,0.2252653332510752
UtilityPV_Class1_Moderate_100_0.2,1,5.168255317090014e7,20687.153503386147,0.2851931676291299
Liion_Moderate,1,1.266118659145468e7,10503.980396668903,0.0
TEGS,1,249538.96022257968,11493.736985158364,0.0
