Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,1.8412285279600084e7,2126.4152475959986,0.9884518334595737
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,542217.9244439106,609.1086551817959,0.1016190179071943
NaturalGas_CTAvgCF_Moderate,1,259326.6196898847,544.3600246514184,0.05438219938605025
NaturalGas_CCCCSAvgCF_Moderate,1,2.616203791169426e7,5851.519622712069,0.5103860536658466
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9479207751042522e6,986.5131819660764,0.22540538672043825
UtilityPV_Class1_Moderate_100_0.2,1,6.037497446915989e7,24165.6965407906,0.2852026367855022
Liion_Moderate,1,1.3223411443483518e7,10551.636414026052,0.0
TEGS,1,3.915904188418668e6,21183.835080962854,0.0
