Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.822952551789938e7,4829.025582322161,0.9037229172059187
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,99731.45715032732,200.09395341491373,0.05689761906048702
NaturalGas_CTAvgCF_Moderate,1,146999.73777948855,748.1675009994401,0.022429191272734045
NaturalGas_CCCCSAvgCF_Moderate,1,3.9486528609812018e6,2033.7889887367983,0.22163531296139477
NaturalGas_CCS100_Moderate,1,1.4027631747962773e7,2653.7066596355417,0.6034306087658652
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.896141175012234e6,965.7456677685005,0.22413196274906455
UtilityPV_Class1_Moderate_100_0.2,1,4.117553224002765e7,16505.165109696973,0.2847837748067063
Liion_Moderate,1,1.1838661104044974e7,9816.486093506555,0.0
TEGS,1,73244.3967775884,6572.082541757762,0.0
