Unnamed: 0.1,Unnamed: 0,Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,commercial_pv_2,residential_pv_2
0,0,1,0.262,1,0.0,0.2467573259053391,1,0.186619993200415,1,1,0.552743642,1,1,0.186619993200415,0.0,0.0
1,1,2,0.262,1,0.0,0.2296424551398901,1,0.1308869493491032,1,1,0.552743642,1,1,0.1308869493491032,0.0,0.0
2,2,3,0.262,1,0.0,0.1750651829438019,1,0.1337794065590012,1,1,0.552743642,1,1,0.1337794065590012,0.0,0.0
3,3,4,0.262,1,0.0,0.1554671692623877,1,0.1184829720032598,1,1,0.552743642,1,1,0.1184829720032598,0.0,0.0
4,4,5,0.262,1,0.0,0.1425063748148646,1,0.1165235456996073,1,1,0.552743642,1,1,0.1165235456996073,0.0,0.0
5,5,6,0.262,1,0.0,0.2244114334313643,1,0.0936245369593525,1,1,0.552743642,1,1,0.0936245369593525,0.0,0.0
6,6,7,0.262,1,0.0,0.1537566184150934,1,0.1418686073955662,1,1,0.552743642,1,1,0.1418686073955662,0.0,0.0
7,7,8,0.262,1,0.000653084415783,0.2914569566361003,1,0.1269130300884408,1,1,0.552743642,1,1,0.1269130300884408,0.00038252087210147135,0.0003475342069702392
8,8,9,0.262,1,0.0333714221003606,0.3338397552130711,1,0.0919502299727032,1,1,0.552743642,1,1,0.0919502299727032,0.019546118658782634,0.017758363903406172
9,9,10,0.262,1,0.0432443301078841,0.2271148104438774,1,0.1368603695289543,1,1,0.552743642,1,1,0.1368603695289543,0.025328821920332114,0.02301216137883832
10,10,11,0.262,1,0.1172440433112534,0.1540437847829087,1,0.1628004005055643,1,1,0.552743642,1,1,0.1628004005055643,0.06867151108230556,0.06239058019063126
11,11,12,0.262,1,0.1793926463399007,0.1569428779803369,1,0.2282086166950769,1,1,0.552743642,1,1,0.2282086166950769,0.1050728357133704,0.09546251537373286
12,12,13,0.262,1,0.2755854841933377,0.1424845611931696,1,0.2406098704455462,1,1,0.552743642,1,1,0.2406098704455462,0.16141435502752635,0.1466508469457404
13,13,14,0.262,1,0.2099685873970377,0.1485977471032878,1,0.2878685757076566,1,1,0.552743642,1,1,0.2878685757076566,0.12298160118969349,0.11173328400770932
14,14,15,0.262,1,0.1503004738076029,0.1241964693303146,1,0.2056285160477954,1,1,0.552743642,1,1,0.2056285160477954,0.08803313465873883,0.07998132356190295
15,15,16,0.262,1,0.0296186662550199,0.1187586153814667,1,0.1283485636613182,1,1,0.552743642,1,1,0.1283485636613182,0.017348075949368796,0.015761361685707014
16,16,17,0.262,1,0.0,0.1596894295496724,1,0.1316824075477082,1,1,0.552743642,1,1,0.1316824075477082,0.0,0.0
17,17,18,0.262,1,0.0,0.1521492459438321,1,0.2086089438687636,1,1,0.552743642,1,1,0.2086089438687636,0.0,0.0
18,18,19,0.262,1,0.0,0.1617062762262388,1,0.1685553197901577,1,1,0.552743642,1,1,0.1685553197901577,0.0,0.0
19,19,20,0.262,1,0.0,0.2081125098159779,1,0.3041196834294754,1,1,0.552743642,1,1,0.3041196834294754,0.0,0.0
20,20,21,0.262,1,0.0,0.180847417607291,1,0.3444094477238023,1,1,0.552743642,1,1,0.3444094477238023,0.0,0.0
21,21,22,0.262,1,0.0,0.2186897151552946,1,0.2856708419634619,1,1,0.552743642,1,1,0.2856708419634619,0.0,0.0
22,22,23,0.262,1,0.0,0.2944430007899745,1,0.4532045522756245,1,1,0.552743642,1,1,0.4532045522756245,0.0,0.0
23,23,24,0.262,1,0.0,0.3263107160015345,1,0.3890274456687703,1,1,0.552743642,1,1,0.3890274456687703,0.0,0.0
24,24,25,0.262,1,0.0,0.3769501639155601,1,0.2271344379910823,1,1,0.552743642,1,1,0.2271344379910823,0.0,0.0
25,25,26,0.262,1,0.0,0.321788881375749,1,0.5256079820506987,1,1,0.552743642,1,1,0.5256079820506987,0.0,0.0
26,26,27,0.262,1,0.0,0.3185513674108366,1,0.5260685006575749,1,1,0.552743642,1,1,0.5260685006575749,0.0,0.0
27,27,28,0.262,1,0.0,0.4404922949087108,1,0.5298939022576048,1,1,0.552743642,1,1,0.5298939022576048,0.0,0.0
28,28,29,0.262,1,0.0,0.3694262171710298,1,0.5981850202466177,1,1,0.552743642,1,1,0.5981850202466177,0.0,0.0
29,29,30,0.262,1,0.0,0.4786276101214546,1,0.7067560126623073,1,1,0.552743642,1,1,0.7067560126623073,0.0,0.0
30,30,31,0.262,1,0.0,0.5171148438929034,1,0.7857451228667016,1,1,0.552743642,1,1,0.7857451228667016,0.0,0.0
31,31,32,0.262,1,0.002905123133082,0.6472099742639881,1,0.8083323162675857,1,1,0.552743642,1,1,0.8083323162675857,0.0017015721208051714,0.0015459405243900641
32,32,33,0.262,1,0.0552504856949773,0.6257387899507217,1,0.81,1,1,0.552743642,1,1,0.81,0.03236099876420098,0.029401151316255772
33,33,34,0.262,1,0.108951475114175,0.7064960607144379,1,0.81,1,1,0.552743642,1,1,0.81,0.06381443542401677,0.05797774925718597
34,34,35,0.262,1,0.1359292028171133,0.7593830295539461,1,0.81,1,1,0.552743642,1,1,0.81,0.07961567593573778,0.07233375435624956
35,35,36,0.262,1,0.2736098184483306,0.7545086550355978,1,0.81,1,1,0.552743642,1,1,0.81,0.16025717937687933,0.14559951053143302
36,36,37,0.262,1,0.3564153137394483,0.7021688301521899,1,0.81,1,1,0.552743642,1,1,0.81,0.20875754090453397,0.1896638633827778
37,37,38,0.262,1,0.1472814149102351,0.593972626276825,1,0.81,1,1,0.552743642,1,1,0.81,0.08626482873313769,0.0783747529343751
