Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.4762784509569827e8,28737.349241222004,0.9836682781441832
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,914866.5175634639,3437.276810304236,0.030383592255466618
NaturalGas_CCCCSAvgCF_Moderate,1,2.926786899512993e7,14586.10267374188,0.22905919492338275
NaturalGas_CCS100_Moderate,1,4.8573371305149816e7,9692.346116459756,0.5720911463030377
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,4.174956849481698e7,18038.061824925895,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.9477158623279035e8,102080.99308100714,0.21780939497716895
Liion_Moderate,1,4.543331200030837e7,34971.88757186063,0.0
TEGS,1,9.78325116755406e6,69273.99618708252,0.0
