Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.3925180268638514e7,3995.5228754311693,0.9692692531940397
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,123066.16847370747,247.21782789774358,0.05682700753667173
NaturalGas_CTAvgCF_Moderate,1,80216.89131936291,437.4423471733288,0.020933454279240427
NaturalGas_CCCCSAvgCF_Moderate,1,4.671515150487259e6,2318.3157445042734,0.2300281945975705
NaturalGas_CCS100_Moderate,1,1.5029218641143179e7,2893.671563282213,0.5929021974059043
NENGREST_nuclear_1,1,-1.8189894035458565e-11,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.6509427646207486e6,836.1103905176725,0.2254053867204358
UtilityPV_Class1_Moderate_100_0.2,1,4.948832363286059e7,19808.204007357912,0.2852026367855023
Liion_Moderate,1,1.2643710959528955e7,10155.018818813596,0.0
TEGS,1,1.8022013637134316e6,13755.699889381574,0.0
