Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.286044449023737e7,2643.5016656456482,0.9871905192664934
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,548036.0467308084,626.3577986487642,0.09988091899572693
NaturalGas_CTAvgCF_Moderate,1,293924.19623635587,626.870997722135,0.05352455379154862
NaturalGas_CCCCSAvgCF_Moderate,1,2.560181852853286e7,5618.560011240408,0.5201656684200661
NaturalGas_CCS100_Moderate,1,-5.8923020082804424e-12,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.382512251129401e6,700.1653133949299,0.22540538672033666
UtilityPV_Class1_Moderate_100_0.2,1,5.466005077708516e7,21878.240307297725,0.2852026367855023
Liion_Moderate,1,1.356681079787039e7,11069.343901623219,0.0
TEGS,1,1.8330397264924436e6,14914.06383336668,0.0
