Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6364502953297305e8,31979.430483063243,0.9411194666052005
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0702096617664925e6,3720.6463375026774,0.03283570692587549
NaturalGas_CCCCSAvgCF_Moderate,1,2.7047117665921018e7,13984.939753606423,0.2207782489025107
NaturalGas_CCS100_Moderate,1,4.927771606040331e7,9729.835503766211,0.5781505813104465
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.6402619451195255e7,15727.891902198407,0.26421533105022843
UtilityPV_Class1_Moderate_100_0.2,1,1.6914315259658837e8,88648.97249065603,0.21780939497716897
Liion_Moderate,1,4.2630598387841694e7,33733.12851652873,0.0
TEGS,1,788238.0824195179,37204.77838135642,0.0
