Resource,Zone,StartCap,RetCap,NewCap,EndCap,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
ERC_REST_biomass_1,1,0,0.0,31979.430483063243,31979.430483063243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST_conventional_hydroelectric_1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,0,0.0,3720.6463375026774,3720.6463375026774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CCCCSAvgCF_Moderate,1,0,0.0,13984.939753606423,13984.939753606423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NaturalGas_CCS100_Moderate,1,0,0.0,9729.835503766211,9729.835503766211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_nuclear_1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,0,0.0,15727.891902198407,15727.891902198407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UtilityPV_Class1_Moderate_100_0.2,1,0,0.0,88648.97249065603,88648.97249065603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liion_Moderate,1,0,0.0,33733.12851652873,33733.12851652873,0.0,0.0,134932.51406611493,134932.51406611493,0.0,0.0,0.0,0.0
TEGS,1,0,0.0,37204.77838135642,37204.77838135642,0.0,0.0,55618.22595763179,55618.22595763179,0.0,0.0,0.0,0.0
Total,n/a,0,0.0,234729.62336867815,234729.62336867815,0.0,0.0,190550.74002374674,190550.74002374674,0.0,0.0,0.0,0.0
