Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.4569736731627747e7,2888.0840503192962,0.9711505684090835
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,81596.1975566886,282.5554539701798,0.032965686180888805
NaturalGas_CCCCSAvgCF_Moderate,1,5.9449412268734295e6,2726.1977692493106,0.24893507963011008
NaturalGas_CCS100_Moderate,1,1.6618908307835812e7,3235.617130586763,0.5863288439307387
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.706044030985448e6,864.0161073756414,0.22540538672043395
UtilityPV_Class1_Moderate_100_0.2,1,6.29728491941187e7,25205.52227664101,0.2852026367855023
Liion_Moderate,1,9.94545962863329e6,7716.365418088344,0.0
TEGS,1,7.589742837490151e6,29158.911099918678,0.0
