Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.6516138608998396e7,3287.742322113491,0.9206793494292403
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,612348.0719542495,697.8101779766478,0.10017444592549654
NaturalGas_CTAvgCF_Moderate,1,288621.7636118978,970.4284671818197,0.03395169352947363
NaturalGas_CCCCSAvgCF_Moderate,1,2.498247732088439e7,5260.1242566160745,0.5421698867886364
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9225015241602946e6,973.6397497133972,0.22540538672043506
UtilityPV_Class1_Moderate_100_0.2,1,4.709118602008034e7,18848.725338815315,0.2852026367855023
Liion_Moderate,1,1.2341669459444951e7,10321.639002202955,0.0
TEGS,1,419434.0225261395,12363.595065454232,0.0
