Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.11455426808315e7,3647.383827069394,0.9747883456310061
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,103884.26877199265,207.47107242437193,0.05715946157094368
NaturalGas_CTAvgCF_Moderate,1,55288.2849921417,232.2697953736556,0.027172917805822972
NaturalGas_CCCCSAvgCF_Moderate,1,5.232716803425694e6,2492.0491374542644,0.23969916638878663
NaturalGas_CCS100_Moderate,1,1.527614917198508e7,2935.281061912698,0.5941007380286237
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.2385421152197816e6,627.2524728420208,0.2254053867204334
UtilityPV_Class1_Moderate_100_0.2,1,5.335216080326973e7,21354.744065786086,0.2852026367855023
Liion_Moderate,1,1.3078117567652378e7,10445.597656972497,0.0
TEGS,1,2.634547276791197e6,15375.720110029142,0.0
