Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,1.1799346545687613e-11,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,8.743625441038337e6,2743.1510247020724,0.3638628530187484
NaturalGas_CTAvgCF_Moderate,1,801569.4313698327,1402.063906487736,0.06526333023908786
NaturalGas_CCCCSAvgCF_Moderate,1,3.948852689899203e7,6022.5945518595745,0.7484851697301329
NaturalGas_CCS100_Moderate,1,3.7304716023862686e-10,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,704183.7773099835,356.6297909650815,0.22540538672076074
UtilityPV_Class1_Moderate_100_0.2,1,5.19363727281084e7,20788.060513681237,0.2852026367855033
Liion_Moderate,1,1.2788278249107316e7,10097.155682608109,0.0
TEGS,1,456325.6414229578,11534.249961418478,0.0
