Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.5691785519192223e6,1051.6257595919417,0.17033623420349045
NaturalGas_CTAvgCF_Moderate,1,542012.7263705758,1266.1302353204665,0.04886827371679504
NaturalGas_CCCCSAvgCF_Moderate,1,4.689927883070846e7,7911.984705153482,0.676669527658467
NaturalGas_CCS100_Moderate,1,8.789607953097521e-10,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.0125010896813951e6,513.6012053525801,0.2250429223473679
UtilityPV_Class1_Moderate_100_0.2,1,5.109186546984464e7,20455.101683434095,0.28513203328263087
Liion_Moderate,1,1.246084478748787e7,10358.822895201643,0.0
TEGS,1,202754.51020070777,11291.666895874516,0.0
