Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,2.673558808689207e7,3415.0316737260086,0.893698233008286
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,587442.6002153768,674.9219931225459,0.09935912333894995
NaturalGas_CTAvgCF_Moderate,1,296137.69161173806,990.9451840088167,0.03411457374630806
NaturalGas_CCCCSAvgCF_Moderate,1,2.513207962476659e7,5226.27270073236,0.5489493230754484
NaturalGas_CCS100_Moderate,1,-2.632425743730931e-10,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.8326004873996512e6,932.0193426670432,0.22445990045935577
UtilityPV_Class1_Moderate_100_0.2,1,4.542288614403893e7,18203.689618090946,0.2848467032855671
Liion_Moderate,1,1.2072151085043903e7,10191.546536911666,0.0
TEGS,1,99042.56577737152,9286.927267353487,0.0
