Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,8.657106926455867e6,2698.6234991742826,0.3662067775112855
NaturalGas_CTAvgCF_Moderate,1,826861.6352642402,1514.7921659762303,0.06231257313908321
NaturalGas_CCCCSAvgCF_Moderate,1,4.00590281348568e7,6060.827819423668,0.7545088812069145
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,922259.756299404,467.3008520935902,0.22529553204628017
UtilityPV_Class1_Moderate_100_0.2,1,5.082827215459291e7,20344.99500760419,0.28519614631166285
Liion_Moderate,1,1.270873853468162e7,10065.921869106138,0.0
TEGS,1,286585.07595784316,11155.784179669437,0.0
