Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7906974157167592e6,1147.0960867392869,0.17820435059694864
NaturalGas_CTAvgCF_Moderate,1,518060.9909478229,979.8506935187874,0.06035550407778159
NaturalGas_CCCCSAvgCF_Moderate,1,4.4941168019514576e7,7774.124420848899,0.6599161582883687
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,469789.4909244525,237.92216370885293,0.22540538672037758
UtilityPV_Class1_Moderate_100_0.2,1,5.4845652400743e7,21952.529241648906,0.2852026367855022
Liion_Moderate,1,1.2751119057005357e7,10336.898579540526,0.0
TEGS,1,896691.7468400701,12626.512327201532,0.0
