region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
ERC_REST,ERC_REST_biomass_1,1,1,1,6.923048956380696e9,0.0,2.9928077896623435e9,0.0,8.071769279696969e8,0.0,0.0,0.0,0.0,1.0723033674014477e10,0.0,0.0,0.0,0.0,0.0,1.0723033674014477e10,1.0723033674012735e10,0.0017414093017578125
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,3,0.0,0.0,0.0,0.0,2.7974847722855917e-7,4.16745502754543e-6,0.0,0.0,0.0,6.1017196425768255e-6,0.0,0.0,0.0,7.947806039661962e-6,0.0,6.1017196425768255e-6,1.2395009544435952e-5,-6.293289901859126e-6
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,4,7.275825340192829e8,0.0,1.9892677944173422e8,0.0,2.475936948827122e7,2.0115155515878293e8,0.0,2.9599566545436386e7,0.0,1.5709903933112378e9,0.0,0.0,0.0,3.8897058865768325e8,0.0,1.5709903933112378e9,1.570990393311191e9,4.673004150390625e-5
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,5,4.1799388140772066e9,0.0,1.783522453094629e9,0.0,8.456980166361297e8,4.530673488988195e9,0.0,2.9163008195481104e8,0.0,1.2403724400881638e10,0.0,0.0,0.0,7.722615461304444e8,0.0,1.2403724400881638e10,1.2403724400881416e10,0.00022125244140625
ERC_REST,NaturalGas_CCS100_Moderate,1,1,6,0.0,0.0,0.0,0.0,1.2005330063402653e-10,6.834826490376143e-10,0.0,2.453870098647258e-10,0.0,1.0086199228820017e-9,0.0,0.0,0.0,0.0,0.0,1.0086199228820017e-9,1.0489229595363666e-9,-4.0303036654364876e-11
ERC_REST,ERC_nuclear_1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,8,2.421749699465034e9,0.0,9.118468212649996e8,0.0,0.0,0.0,0.0,0.0,0.0,3.333596520730054e9,0.0,0.0,0.0,0.0,0.0,3.333596520730054e9,3.333596520730034e9,2.002716064453125e-5
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,9,4.660636549977238e9,0.0,1.3140483770687628e9,0.0,0.0,0.0,0.0,0.0,0.0,5.974684927046e9,0.0,0.0,0.0,0.0,0.0,5.974684927046e9,5.9746849270460005e9,-9.5367431640625e-7
ERC_REST,Liion_Moderate,1,1,10,4.4317715970714283e8,9.928752505010015e8,1.3208828414689532e8,2.959755996624877e8,0.0,0.0,6.354177440579822e6,0.0,1.2315412430143836e9,3.1020117144724956e9,0.0,0.0,0.0,0.0,0.0,3.1020117144724956e9,3.102011714472491e9,4.76837158203125e-6
ERC_REST,TEGS,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
