Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.8321014410786465e7,4799.0909291311,0.9115361823024294
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,90507.03889926517,181.2777695528718,0.05699459884743601
NaturalGas_CTAvgCF_Moderate,1,152454.09720054286,763.9187259769909,0.022781789687416065
NaturalGas_CCCCSAvgCF_Moderate,1,3.9673903435026943e6,2047.894589647225,0.2211531996464416
NaturalGas_CCS100_Moderate,1,1.4033873658485794e7,2655.1194204615363,0.6033778969138734
NENGREST_nuclear_1,1,-1.8253221814693125e-11,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.97741549136235e6,1006.2962887312656,0.2243199786737443
UtilityPV_Class1_Moderate_100_0.2,1,4.140669424042834e7,16589.90589680178,0.284919734286667
Liion_Moderate,1,1.1862376785811791e7,9826.237592387117,0.0
TEGS,1,143005.1882859421,9133.772743562624,0.0
