Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,2.2596859121467196e6,1318.2459103908473,0.19568049539835533
NaturalGas_CTAvgCF_Moderate,1,463968.427385614,724.5081030866975,0.07310398893305133
NaturalGas_CCCCSAvgCF_Moderate,1,4.0813568123206906e7,7308.8330436034985,0.6374592347768917
NaturalGas_CCS100_Moderate,1,-6.123300271143593e-10,0.0,0.0
NENGREST_nuclear_1,1,-1.1461639779334901e-7,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.1605411224797207e6,587.749322340111,0.2254053867204783
UtilityPV_Class1_Moderate_100_0.2,1,6.155326577991636e7,24637.31960154976,0.2852026367855003
Liion_Moderate,1,1.2188027536611136e7,9544.388267552813,0.0
TEGS,1,3.3572640620272565e6,15498.218139765766,0.0
