Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,-1.129705094903165e-11,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,3.3263903708796964e-12,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.0136646255980201e7,3621.890180967154,0.31948826200343367
NaturalGas_CTAvgCF_Moderate,1,514599.31909884734,640.9170734511117,0.09165649807499124
NaturalGas_CCCCSAvgCF_Moderate,1,2.881449067029071e7,4706.44776869487,0.698897678385393
NaturalGas_CCS100_Moderate,1,0.0,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.6974265505657482e6,859.6518343833259,0.22540538672051325
UtilityPV_Class1_Moderate_100_0.2,1,7.156821462180933e7,28645.904561007465,0.2852026367855023
Liion_Moderate,1,1.039582296656556e7,7926.441531191504,0.0
TEGS,1,8.088001421349375e6,36882.04241297806,0.0
