Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.795460080687297e7,4791.018966010606,0.9043414392270148
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,98828.97525518932,197.63872197278786,0.05708317872988356
NaturalGas_CTAvgCF_Moderate,1,147287.47285811018,747.3592892532582,0.022497396762033845
NaturalGas_CCCCSAvgCF_Moderate,1,3.9545235122640287e6,2038.4867227626157,0.22145330634083507
NaturalGas_CCS100_Moderate,1,1.4120676312432256e7,2668.5962531575647,0.6040439234024135
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.9306510140649108e6,982.2147951214766,0.22438467886244315
UtilityPV_Class1_Moderate_100_0.2,1,4.144764148549285e7,16607.76517611246,0.284894799079102
Liion_Moderate,1,1.1907818538619163e7,9869.626628717195,0.0
TEGS,1,94928.42487089506,7751.046592724322,0.0
