Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,0.0,0.0,0.0
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,1.7906974157165987e6,1147.096086739264,0.17820435059693623
NaturalGas_CTAvgCF_Moderate,1,518060.9909479153,979.8506935187465,0.060355504077794865
NaturalGas_CCCCSAvgCF_Moderate,1,4.49411680195137e7,7774.124420848831,0.6599161582883616
NaturalGas_CCS100_Moderate,1,1.1723955140041653e-13,0.0,0.0
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,469789.49092451576,237.9221637088863,0.22540538672037633
UtilityPV_Class1_Moderate_100_0.2,1,5.484565240074387e7,21952.529241649252,0.28520263678550223
Liion_Moderate,1,1.2751119057005728e7,10336.898579540826,0.0
TEGS,1,896691.7468401159,12626.512327201885,0.0
