Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6819921676226753e8,31715.580656795737,0.9653409558151705
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0696334040785723e6,3823.775247957776,0.03193290974337398
NaturalGas_CCCCSAvgCF_Moderate,1,2.70447425704778e7,13992.194566846465,0.22064440037924227
NaturalGas_CCS100_Moderate,1,4.845030117718753e7,9704.794454506062,0.569909679663298
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.613850240740891e7,15613.779116447677,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.7214914036955053e8,90224.42927564411,0.21780939497716897
Liion_Moderate,1,4.326025028745327e7,34066.92522841044,0.0
TEGS,1,2.3741703960706075e6,55517.61428837934,0.0
