Resource,Zone,AnnualSum,Capacity,CapacityFactor
ERC_REST_biomass_1,1,2.6364502953297362e8,31979.430483063254,0.9411194666052022
ERC_REST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,0.0,0.0,0.0
NaturalGas_CTAvgCF_Moderate,1,1.0702096617664893e6,3720.6463375025132,0.03283570692587684
NaturalGas_CCCCSAvgCF_Moderate,1,2.7047117665921375e7,13984.939753606644,0.22077824890251013
NaturalGas_CCS100_Moderate,1,4.9277716060403675e7,9729.835503766219,0.5781505813104503
ERC_nuclear_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,3.64026194511941e7,15727.891902197913,0.2642153310502283
UtilityPV_Class1_Moderate_100_0.2,1,1.691431525965882e8,88648.97249065596,0.21780939497716892
Liion_Moderate,1,4.263059838784187e7,33733.12851652896,0.0
TEGS,1,788238.0824195194,37204.778381356096,0.0
