Resource,Zone,AnnualSum,Capacity,CapacityFactor
NENGREST_biomass_1,1,3.822952551789937e7,4829.025582322159,0.903722917205919
NENGREST_conventional_hydroelectric_1,1,0.0,0.0,0.0
NENGREST_hydroelectric_pumped_storage_1,1,0.0,0.0,0.0
NaturalGas_CCAvgCF_Moderate,1,99731.4571503584,200.09395341497589,0.056897619060487084
NaturalGas_CTAvgCF_Moderate,1,146999.73777947619,748.1675009993907,0.02242919127273364
NaturalGas_CCCCSAvgCF_Moderate,1,3.9486528609811617e6,2033.7889887367705,0.22163531296139558
NaturalGas_CCS100_Moderate,1,1.4027631747962862e7,2653.7066596355567,0.6034306087658656
NENGREST_nuclear_1,1,0.0,0.0,0.0
OffShoreWind_Class3_Moderate_fixed_1,1,0.0,0.0,0.0
LandbasedWind_Class3_Moderate_130,1,1.896141175012076e6,965.7456677684198,0.22413196274906463
UtilityPV_Class1_Moderate_100_0.2,1,4.117553224002779e7,16505.165109697027,0.28478377480670636
Liion_Moderate,1,1.1838661104045046e7,9816.48609350662,0.0
TEGS,1,73244.39677758809,6572.0825417577635,0.0
