region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
ERC_REST,ERC_REST_biomass_1,1,1,1,1.1246701178061337e10,0.0,4.86190623607887e9,0.0,1.2895985032772758e9,0.0,0.0,0.0,0.0,1.739820591742008e10,0.0,0.0,0.0,0.0,0.0,1.739820591742008e10,1.739820591741748e10,0.002597808837890625
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,4,2.8823451144251287e8,0.0,7.880557930449326e7,0.0,5.364489638299163e6,4.358250858884849e7,0.0,6.286805335743227e6,0.0,6.350575468405892e8,0.0,0.0,0.0,2.1278365253064972e8,0.0,6.350575468405892e8,6.350575468405466e8,4.2557716369628906e-5
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,5,1.9798537775095716e9,0.0,8.447764005875987e8,0.0,1.6206600913223723e8,8.682392019342871e8,0.0,3.0849891352047887e7,0.0,4.259544124879112e9,0.0,0.0,0.0,3.737588443633527e8,0.0,4.259544124879112e9,4.2595441248790956e9,1.621246337890625e-5
ERC_REST,NaturalGas_CCS100_Moderate,1,1,6,1.7248897826090636e9,0.0,6.313668819683297e8,0.0,2.9638870404945207e8,1.6873883143461826e9,0.0,1.1663682912747201e8,0.0,4.456670512100494e9,0.0,0.0,0.0,0.0,0.0,4.456670512100494e9,4.4566705121005e9,-5.7220458984375e-6
ERC_REST,ERC_nuclear_1,1,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,8,1.3445817679147372e9,0.0,5.062672708392458e8,0.0,0.0,0.0,0.0,0.0,0.0,1.850849038753977e9,0.0,0.0,0.0,0.0,0.0,1.850849038753977e9,1.850849038753983e9,-5.9604644775390625e-6
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,9,4.624716134255273e9,0.0,1.303920755342217e9,0.0,0.0,0.0,0.0,0.0,0.0,5.928636889597471e9,0.0,0.0,0.0,0.0,0.0,5.928636889597471e9,5.92863688959749e9,-1.9073486328125e-5
ERC_REST,Liion_Moderate,1,1,10,5.011621605170341e8,1.1227823789334908e9,1.4937062619786233e8,3.3470084759150636e8,0.0,0.0,7.36434388259137e6,0.0,1.4061689360317767e9,3.5215492931542654e9,0.0,0.0,0.0,0.0,0.0,3.5215492931542654e9,3.5215492931542616e9,3.814697265625e-6
ERC_REST,TEGS,1,1,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
